id,member_id,CLI,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
1058828,1290424,2400, 36 months,14.27,82.35,C,C2,wells fargo,1 year,OWN,25000,Not Verified,Fully Paid,n,"  Borrower added on 12/06/11 > I have paid off most of my debt, but I have about 2400 left. I wanted to get this loan to pay it off while building my credit, this way I can start saving money to open up my own business two years from now.<br>",debt_consolidation,Pay Off Credit Card,220xx,VA,17.71,1,5-Jul,2,2,,14,0,3096,35.2,25,f,0,0,2962.84987,2962.85,2400,562.85,0,0,0,14-Dec,86.32,,15-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058831,1281247,5900, 36 months,12.42,197.16,B,B4,Orlando Magic,2 years,RENT,14400,Source Verified,Fully Paid,n,  Borrower added on 12/02/11 > I plan to use the funds for household purposes. I am a good borrower because I always pay my bills on time and I have a steady job. My monthly budget is about 800 a month. <br>Borrower added on 12/02/11 > I plan to use the funds for household purposes. I am a good borrower because I always pay my bills on time and I have a steady job. My monthly budget is about 800 a month. <br>,debt_consolidation,Personal Loan,327xx,FL,6.17,0,6-Mar,1,,,4,0,5153,46.4,9,f,0,0,6790.69,6790.69,5900,890.69,0,0,0,14-Feb,662.07,,14-Nov,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1052449,1283978,5000, 36 months,11.71,165.38,B,B3,Pacific university,6 years,RENT,70000,Source Verified,Fully Paid,n,"  Borrower added on 12/07/11 > This loan will be used to consolidate existing bills so that I can have a single, reduced monthly payment at a lower APR.<br>",credit_card,Refinance,971xx,OR,13.78,0,6-Oct,1,,,13,0,5529,36.1,16,f,0,0,5506.83,5506.83,5000,506.83,0,0,0,12-Dec,3692.33,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058974,1290577,22000, 60 months,19.42,575.79,E,E3,Rolf Jensen & Associates,4 years,RENT,82500,Verified,Current,n,  Borrower added on 12/06/11 > I intend to use this loan to consolidate credit card debt. The credit card debt I currently carried is a result of spending during college. Now that I have completed college as well as graduate school and have been working for four years (with the same company); it is time for me to seriously address the debt which I have accrued. <br><br>Carrying this debt has been a significant lesson to me and instilled in me the drive and desire to be credit card debt free. Consolidation of my debt is one step in the proper direction.<br><br>In order to finance my payments to this loan I have created a conservative budget and instituted life changes to ensure re-payment and financial responsibility.<br><br> I am confident that your investment in my future will yield positive returns in your portfolio.<br><br>Thank you very much for your support.<br>,debt_consolidation,Debt Consolidation Loan,852xx,AZ,16.2,0,3-Oct,0,,,7,0,18810,97,14,f,6248.18,6241.04,27608.28,27576.99,15751.82,11856.46,0,0,0,15-Dec,575.79,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058734,1290535,13250, 36 months,17.58,476.24,D,D4,dan mcguinness,7 years,RENT,35000,Verified,Charged Off,n,,debt_consolidation,payoff,731xx,OK,18.55,1,6-Dec,1,13,,7,0,5584,76.5,22,f,0,0,11325.82,11325.82,7250.38,3210.62,0,864.82,8.485400002,13-Oct,476.24,,14-Mar,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058209,1289789,12600, 60 months,14.27,294.95,C,C2,Harrison & Star,10+ years,RENT,43200,Source Verified,Fully Paid,n,,debt_consolidation,Freedom Loan,112xx,NY,18.61,0,Jul-00,3,25,,9,0,13924,52.5,19,f,0,0,16421.83814,16421.84,12600,3821.84,0,0,0,14-Aug,7291.91,,14-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058749,1290552,20000, 36 months,11.71,661.52,B,B3,TRA,1 year,MORTGAGE,125000,Verified,Fully Paid,n,,debt_consolidation,Credit Card Consolidation,782xx,TX,14.95,0,Oct-99,2,,,12,0,26179,56.8,31,f,0,0,23812.17992,23812.18,20000,3812.18,0,0,0,14-Dec,671.46,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058782,1290374,18000, 36 months,7.9,563.23,A,A4,"A. Cook Associates, Inc.",10+ years,MORTGAGE,80000,Source Verified,Fully Paid,n,  Borrower added on 12/06/11 > Personal<br>,credit_card,Personal Loan,050xx,VT,20.05,0,Oct-96,1,,,8,0,29104,78.4,18,f,0,0,19846.6,19846.6,18000,1846.6,0,0,0,13-Sep,8588.3,,15-Jun,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1056831,1288385,19200, 36 months,16.77,682.34,D,D2,Chesapeake Energy,< 1 year,RENT,87500,Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation ,730xx,OK,13.56,0,3-Feb,2,,,17,0,22854,73.7,35,f,0,0,23363.59,23333.21,19200,4163.59,0,0,0,13-Aug,10420.06,,13-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1054373,1285996,7000, 36 months,11.71,231.54,B,B3,Abunmdant Life Christian Center,10+ years,MORTGAGE,22000,Not Verified,Fully Paid,n,  Borrower added on 12/06/11 > I plan to pay off bills and consolidate credit cards. My credit is good. I make my payments on time. I have been at my present job for 14 years.<br>,debt_consolidation,freedom,262xx,WV,17.45,3,Feb-95,1,21,,12,0,7467,25.7,19,f,0,0,8333.042555,8333.04,7000,1333.04,0,0,0,14-Dec,239.28,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058744,1290547,25000, 60 months,15.96,607.43,C,C5,coastal glass,10+ years,OWN,80000,Verified,Fully Paid,n,  Borrower added on 12/06/11 > i plan to fix up the house and consolidate some old credit card dept. my job pays well and is steady so the payment will be no problem. thank you  <br>,debt_consolidation,Debt Consolidation Loan,021xx,MA,4.71,0,Jan-91,2,,,5,0,20789,87.8,13,f,0,0,33909.64734,33909.65,25000,8909.65,0,0,0,14-Oct,13906.88,,14-Oct,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047572,1278466,10000, 36 months,6.03,304.36,A,A1,UnitedHealthCare Student Resources,7 years,MORTGAGE,70000,Verified,Fully Paid,n,  Borrower added on 12/06/11 > I have a full-time job in IT and was working from 7 years for the same company. I was planning to use the funds to pay-off some of the other debts.<br>,other,Other Loan,750xx,TX,12.29,0,3-Jun,0,,,9,0,5844,12.8,18,f,0,0,10366.43,10366.43,10000,366.43,0,0,0,12-Aug,8238.02,,12-Sep,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1056011,1287582,2250, 36 months,15.27,78.3,C,C4,,n/a,MORTGAGE,17352,Verified,Fully Paid,n,  Borrower added on 12/06/11 > Credit cards etc<br><br> Borrower added on 12/06/11 > Credit cards etc<br>,other,Personal,338xx,FL,19.5,0,1-Aug,1,,,6,0,10267,90.3,8,f,0,0,2836.452457,2836.45,2250,571.46,14.9939976,0,0,15-Jan,2.75,,15-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058718,1290517,23000, 36 months,9.91,741.18,B,B1,MSA,9 years,RENT,63208,Verified,Fully Paid,n,  Borrower added on 12/06/11 > Loan will be used to pay off high interest credit card balances.<br>Never defaulted on a loan or missed a payment.<br>Have worked at the same job for 10 years in Jan.  Average tenure at my company is 20 years.  <br>,debt_consolidation,Bill Consolidation -Debt free by 2015!!!,160xx,PA,19.61,0,Dec-89,0,,,6,0,19843,38.5,30,f,0,0,25887.26,25887.26,23000,2887.26,0,0,0,13-Aug,11818.55,,13-Aug,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058792,1279067,6750, 36 months,17.27,241.57,D,D3,,2 years,RENT,48000,Source Verified,Fully Paid,n,"  Borrower added on 11/30/11 > this funding will be used to purchase tools and a van for a hardwood flooring  business. <br>I've been working on a busy schedule with 2 partners for the last 2 years, and now im planning to do it on my own.<br><br>I am a very good borrower, since I keep all my bills on a budget and my bills are less than I make per month <br>Borrower added on 11/30/11 > this funding will be used to purchase tools and a van for a hardwood flooring  business. <br>I've been working on a busy schedule with 2 partners for the last 2 years, and now im planning to do it on my own.<br><br>I am a very good borrower, since I keep all my bills on a budget and my bills are less than I make per month <br>",small_business,hardwood flooring business,300xx,GA,1,2,5-Jan,2,9,,4,0,298,4.8,9,f,0,0,8692.951065,8692.95,6750,1942.95,0,0,0,14-Dec,249.7,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058556,1290346,10000, 36 months,10.65,325.74,B,B2,anchor towing and marine transport,6 years,MORTGAGE,45500,Source Verified,Fully Paid,n,  Borrower added on 12/06/11 > The purpose of this loan is to pay off my credit card debt at a lower interest rate.Right now some of my rates are as high as 24% which makes it difficult to pay off. Making one payment a month at a lower rate would be extremely helpful to me.<br><br> Borrower added on 12/06/11 > The purpose of this loan is to pay off my credit card debt at a lower interest rate. Right now I'm paying an interest rate as high as 24% on some cards which makes it extremely difficult to pay off. I have asked the companies to lower the interest rate and they have refused. Making one payment a month at a lower rate would be much easier. <br>,credit_card,credit card payoff,349xx,FL,8.78,0,Jan-00,0,,,7,0,10802,86.4,14,f,0,0,11570.11819,11570.12,10000,1570.12,0,0,0,14-Feb,3441.18,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058407,1289991,16000, 60 months,11.71,353.58,B,B3,American Public University,4 years,MORTGAGE,48000,Source Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,597xx,MT,10.75,0,Mar-00,0,,,8,0,18163,71.2,28,f,0,0,19745.24515,19745.25,16000,3745.25,0,0,0,14-Jun,9002.87,,14-Jun,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1029236,1258592,5600, 36 months,8.9,177.82,A,A5,Rush Warehouse,< 1 year,RENT,19200,Not Verified,Fully Paid,n,,credit_card,Credit Card Loan,606xx,IL,13.19,0,Sep-80,2,,,9,0,4095,12.8,14,f,0,0,6329.734092,6329.73,5600,729.73,0,0,0,14-Feb,1892.29,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058698,1290297,12000, 60 months,19.42,314.07,E,E3,Yale University,4 years,RENT,68000,Source Verified,Current,n,,debt_consolidation,DebtFix,065xx,CT,23.15,0,Dec-00,0,,,19,0,23936,78.4,28,f,3406.9,3406.9,15061.32,15061.32,8593.1,6468.22,0,0,0,15-Dec,314.07,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058696,1290292,4800, 36 months,6.03,146.1,A,A1,Amalgamated General Agency,3 years,OWN,35000,Source Verified,Fully Paid,n,Legal assistance Borrower added on 12/06/11 > For legal assistance<br><br> Borrower added on 12/06/11 > legal assistance<br>,other,Legal assistance,074xx,NJ,14.61,0,Jun-88,0,,,9,0,7263,15.1,21,f,0,0,5203.26,5203.26,4800,403.26,0,0,0,13-Dec,1844.99,,13-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058411,1289995,15700, 60 months,14.65,370.63,C,C3,U.S. Air Force,10+ years,MORTGAGE,63000,Verified,Current,n,  Borrower added on 12/06/11 > I am plan on using the loan to pay off 2 credit cards that I have. My credit sore shows that i am a responsible borrower and pay all debts on time.<br>,debt_consolidation,pay off,325xx,FL,24.93,0,Nov-98,1,,,9,0,20546,62.6,29,f,4114.39,4107.84,17788.42,17760.1,11585.6,6202.82,0,0,0,16-Jan,370.63,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058515,1290104,10000, 36 months,11.71,330.76,B,B3,oceanaire seafood room,5 years,RENT,29406,Source Verified,Charged Off,n,,debt_consolidation,pay off credit cards.,919xx,CA,10.41,0,4-Apr,0,,,5,0,8692,82.5,17,f,0,0,6944.82,6944.82,5393.16,1537.05,0,14.61,0,13-Sep,330.76,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058110,1289687,2200, 36 months,9.91,70.9,B,B1,Walmart,8 years,RENT,26004,Verified,Charged Off,n,  Borrower added on 12/06/11 > Thank you for lending me this money It will help very much.<br><br> Borrower added on 12/06/11 > To consolidate and pay down some bills. <br><br> Borrower added on 12/06/11 > To pay off a credit card.<br><br> Borrower added on 12/06/11 > To pay off chase bank.<br><br> Borrower added on 12/06/11 > Thank you!<br><br> Borrower added on 12/06/11 > To pay off my high interest credit card.<br><br> Borrower added on 12/06/11 > to pay off my credit card <br>,debt_consolidation,My Loan,150xx,PA,14.95,0,3-Jan,0,,,3,0,3820,61.6,7,f,0,0,261.47,261.47,160.16,86.42,14.883,0,0,12-Jun,50,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058519,1290108,24000, 36 months,12.69,805.08,B,B5,gypsy 05 inc,1 year,RENT,120000,Source Verified,Charged Off,n,,credit_card,payoff,900xx,CA,13.9,0,6-Nov,0,,,9,0,27314,83.3,14,f,0,0,28413.79,28413.79,23024.99,5136.52,80.49258207,171.78,30.9204,14-Dec,805.08,,15-Jul,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058494,1290082,16000, 36 months,7.9,500.65,A,A4,Lands' End,< 1 year,MORTGAGE,110000,Not Verified,Fully Paid,n,"  Borrower added on 12/06/11 > Looking to simplify some credit card debt and concentrate on paying it off with a more reasonable interest rate. Recently moved for a new job opportunity in the technology field for a major retailer that's been in business for over 40 years. I've consistently paid loans and other bills on time, and am very stable financially. <br>",credit_card,Get Rid of Debt,537xx,WI,8.69,0,Dec-97,2,,,17,0,17043,16.2,26,f,0,0,17811.3,17811.3,16000,1811.3,0,0,0,14-Jan,5803.96,,15-Sep,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058634,1290230,10000, 36 months,9.91,322.25,B,B1,rite aid,10+ years,RENT,34000,Source Verified,Fully Paid,n,,credit_card,paybackcards,031xx,NH,17.51,0,Feb-99,1,,,10,0,12937,70.7,22,f,0,0,11599.07802,11599.08,10000,1599.08,0,0,0,14-Dec,331.25,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058483,1290071,10625, 36 months,14.27,364.54,C,C2,valcom/necc,10+ years,RENT,26500,Not Verified,Charged Off,n,  Borrower added on 12/06/11 > I am very determined and will pay.<br>,debt_consolidation,goal,054xx,VT,15.49,0,Sep-98,1,,,6,0,5872,80.4,14,f,0,0,3408.15,3408.15,1983.86,928.22,0,496.07,4.87,12-Aug,364.54,,13-Feb,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1055678,1287242,9600, 36 months,14.65,331.15,C,C3,Easy Eddies,2 years,RENT,40000,Source Verified,Fully Paid,n,,credit_card,debt consoladation,282xx,NC,5.2,0,5-May,1,24,,8,0,5271,75.3,10,f,0,0,11879.77566,11879.78,9600,2279.78,0,0,0,14-Aug,1621.93,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058484,1290072,7200, 36 months,20.89,270.86,F,F1,Ohio State University,< 1 year,MORTGAGE,88800,Verified,Charged Off,n,,debt_consolidation,Consol,451xx,OH,20.46,0,Dec-94,3,24,,34,0,17998,57.5,61,f,0,0,6676.85,6676.85,4068.87,2159.78,0,448.2,4.482,13-Nov,541.72,,14-Apr,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058615,1290210,12000, 36 months,8.9,381.04,A,A5,Main Street Radiology,6 years,RENT,100000,Not Verified,Fully Paid,n,,debt_consolidation,Personal Consid,113xx,NY,12.94,0,1-May,0,,,9,0,10576,57.2,20,f,0,0,13715.17006,13715.17,12000,1715.17,0,0,0,14-Dec,392.81,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058603,1290197,5000, 36 months,12.42,167.08,B,B4,icon parking ,3 years,RENT,45000,Not Verified,Fully Paid,n,"  Borrower added on 12/06/11 > Thank you for affording me this loan I consider is a very good loan rate <br><br> Borrower added on 12/06/11 > with this loan at this good rate I will pay off the credit card having a better monthly rate, my job is really stable I have been working for 3 years in this company, and with lendin club I will for sure keep a good business contact in order to continue making a good credit with you <br>",credit_card,it is really a good loan rate,112xx,NY,4.21,0,5-May,1,,,4,0,5592,81,10,f,0,0,5953.075531,5953.08,5000,953.08,0,0,0,14-Apr,1448.94,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058625,1290221,30000, 60 months,21.67,822.95,F,F3,Del Friscos,2 years,RENT,85000,Verified,Current,n,  Borrower added on 12/06/11 > paying off credit cards<br>,debt_consolidation,credit card consolidation,100xx,NY,11.44,0,2-Sep,2,,,9,0,23760,97.3,20,f,8818.07,8810.66,39477.16,37104.47,21181.93,18295.23,0,0,0,15-Dec,822.95,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058468,1290056,12000, 36 months,16.29,423.61,D,D1,Coldwell Banker Pacific Properties,9 years,RENT,36000,Verified,Fully Paid,n,  Borrower added on 12/06/11 > Pay off credit cards<br><br> Borrower added on 12/06/11 > Pay off credit cards<br>,credit_card,Pay off,968xx,HI,14,0,1-Apr,1,,,6,0,11926,87.7,11,f,0,0,14526.24,14526.24,12000,2526.24,0,0,0,13-Aug,6486.41,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058440,1290022,18000, 36 months,17.27,644.18,D,D3,Eli's Bread,10+ years,RENT,80000,Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,111xx,NY,21.43,0,Aug-94,1,,,18,0,21980,63.7,28,f,0,0,23183.90055,23183.9,18000,5183.9,0,0,0,14-Dec,659.44,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058451,1290037,10000, 36 months,9.91,322.25,B,B1,"Dr. Robert Hood, DDS",3 years,RENT,50000,Source Verified,Fully Paid,n,"  Borrower added on 12/06/11 > Refinancing 2 credit cards. Debt is around $10 000. Reason: hard to pay off credit card`s principal balance, due to high APR%, therefore huge monthly interest charges. <br>",credit_card,My personal loan,223xx,VA,9.1,0,5-Jul,0,,,9,0,13020,37.5,11,f,0,0,11253.89,11253.89,10000,1253.89,0,0,0,13-Aug,5145.96,,13-Sep,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058596,1290190,10000, 36 months,9.91,322.25,B,B1,RathGibson,10+ years,RENT,75000,Not Verified,Fully Paid,n,,debt_consolidation,Debt Consolidation Loan,088xx,NJ,11.23,0,Mar-87,1,47,,10,0,9105,61.9,22,f,0,0,11398.21,11391.01,10000,1398.21,0,0,0,13-Dec,4005.76,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058578,1290169,26000, 36 months,7.51,808.89,A,A3,University of Phoenix,8 years,MORTGAGE,105000,Verified,Fully Paid,n,"  Borrower added on 12/06/11 > I am looking for help in breaking the cycle of perpetual debt. High interest rates, that just keep rising, are preventing me from being able to pay things off faster. I am serious about getting debt free and looking for serious investors to help me create a brighter future. Traditional banks aren't offering many solutions for consumers. Thank you for your consideration!<br>",debt_consolidation,Debt Consolidation Loan,301xx,GA,15.3,0,May-00,0,,,8,0,15093,78.6,33,f,0,0,28135.5,28135.5,26000,2135.5,0,0,0,13-May,6642.31,,14-May,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058423,1290007,17475, 36 months,9.91,563.14,B,B1,state of calif.in-home suportive service,3 years,RENT,45408,Source Verified,Fully Paid,n,,debt_consolidation,freedom loan,923xx,CA,24.92,0,Dec-86,1,,,19,0,29544,49.2,27,f,0,0,20261.3488,20261.35,17475,2786.35,0,0,0,14-Oct,1692.55,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1057201,1288760,10400, 60 months,22.35,289.32,F,F5,control air,3 years,MORTGAGE,72000,Source Verified,Charged Off,n,"  Borrower added on 12/06/11 > will use the funds to consolidate existing debt to one easy payment. have been a member of the (smwia) sheet metal workers local union 105, for the past 5 years. My career has complete job securtity(Insured, 401, pension).<br>",debt_consolidation,debt consolidation,925xx,CA,8.82,0,5-Apr,0,,,8,0,9334,99.3,9,f,0,0,3525.35,3525.35,813.59,1492.09,0,1219.67,219.5406,12-Aug,289.32,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058396,1289979,10000, 36 months,10.65,325.74,B,B2,Investor's Business Daily,3 years,RENT,67500,Source Verified,Fully Paid,n,,credit_card,Credit Card Refinance,900xx,CA,9.3,0,3-Nov,1,,,8,0,17675,77.9,12,f,0,0,11435.13,11427.84,10000,1435.13,0,0,0,13-Oct,4606.88,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1046641,1277494,17250, 36 months,19.42,635.99,E,E3,Thinc Systems Inc,4 years,RENT,60000,Verified,Fully Paid,n,,credit_card,Credit Card Loan,303xx,GA,4.08,0,7-Jan,3,,,3,0,14981,72,6,f,0,0,22148.87,22148.87,17250,4898.87,0,0,0,13-Dec,7525.06,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1053982,1285589,10000, 36 months,6.62,307.04,A,A2,verity Resins LLC,2 years,MORTGAGE,65000,Source Verified,Fully Paid,n,,debt_consolidation,payoff loan,272xx,NC,7.16,0,May-78,1,,,7,0,46667,33.5,24,f,0,0,11050.64637,11050.65,10000,1050.65,0,0,0,14-Dec,326.35,,14-Dec,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058372,1289952,12000, 60 months,13.49,276.06,C,C1,rg steel ,9 years,RENT,55000,Not Verified,Charged Off,n,"  Borrower added on 12/07/11 > I'm using this loan to pay off high interest cards. I'm paying close to 300 a month and they aren't moving! With this loan ill be paying a little less but the debt will be getting paid off! This club sounds like a life saver!<br> Borrower added on 12/09/11 > I really appreciate all help in securing this loan!<br><br> Borrower added on 12/09/11 > I greatly appreciate all help with securing this loan!<br> Borrower added on 12/12/11 > I'm asking lenders to please invest in this loan, Im paying off this loan early so you will receive your investment return quicker<br> Borrower added on 12/13/11 > I'm asking investors to please invest in another share on this loan if you can. This loan will help me greatly get on track with everything financially, I'm nervous not enough progress is being made on this loan with only 6 days left and  7k to go! <br><br> Borrower added on 12/14/11 > NEED HELP INVEST HERE!<br><br>  Borrower added on 12/18/11 > Please help I only got 2 days left! Merry Christmas and thank you all !!!<br>",debt_consolidation,consolidation,445xx,OH,14.49,0,2-Nov,2,,,8,0,18622,50.1,16,f,0,0,1100.4,1100.4,572.24,528.16,0,0,0,12-Apr,276.06,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1051228,1282516,6000, 60 months,7.9,121.38,A,A4,,n/a,OWN,34848,Verified,Current,n,"  Borrower added on 12/06/11 > My son got in to some trouble with credit cards out of college, a typical story, and with the job market being what it is he can't get out from under them.  With this loan I hope to be able to get his payments down to a reasonable payment until he can find a better paying job.<br>",credit_card,One Bill A Month,024xx,MA,12.16,0,Apr-73,0,,,12,0,10040,14.7,22,f,972.84,972.84,6211.9,6211.9,5027.16,1184.74,0,0,0,15-Dec,143,16-Feb,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058368,1289948,19075, 60 months,18.25,486.98,D,D5,Bluecoat Systems,< 1 year,RENT,48000,Source Verified,Fully Paid,n,,debt_consolidation,consolidation,951xx,CA,21.2,0,Dec-00,1,,,9,0,20306,70.8,19,f,0,0,25893.29337,25893.29,19075,6818.29,0,0,0,14-Apr,12760.95,,14-May,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1058155,1289935,20000, 36 months,11.71,661.52,B,B3,LSR,2 years,MORTGAGE,55000,Verified,Fully Paid,n,  Borrower added on 12/06/11 > I'm look to consolidate into one monthly payment and save a little money in the prosses. <br>,credit_card,one monthly payment,430xx,OH,23.89,0,Apr-00,3,,,9,0,19037,54.9,14,f,0,0,22774.85,22774.85,19999.99,2774.86,0,0,0,13-Jun,11554.01,,16-Jan,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
